timestamp,location,weather_condition,voltage_phase_a,voltage_phase_b,voltage_phase_c,current_phase_a,current_phase_b,current_phase_c,frequency_hz,power_factor,temperature_celsius,humidity_percent,wind_speed_kmh,ground_resistance_ohm,line_impedance_ohm,harmonic_distortion_percent,load_percentage,fault_type,fault_severity,maintenance_required
2022-06-15 00:48:00,Section_12,Clear,10919.06,4324.66,4475.14,81.204,676.48,671.389,50.055,0.644,29.8,77.6,6.3,198.7,1.579,6.09,87.4,Line to Line (LL),Medium,1
2022-06-15 00:49:00,Section_9,Wind,13012.71,1071.1,1082.27,80.2,591.654,665.001,48.797,0.322,18.3,35.0,39.8,2.92,3.538,24.64,108.8,Double Line to Ground (LLG),High,1
2022-06-15 01:05:00,Section_12,Clear,627.14,482.51,658.44,1006.134,957.974,1041.974,48.2,0.29,26.1,39.3,14.6,1.94,0.822,39.11,64.0,Three Phase Fault (LLL),Critical,1
2022-06-15 01:12:00,Section_11,Wind,10871.5,10637.44,11334.16,95.693,97.185,104.099,50.12,0.919,4.6,39.8,45.4,154.47,0.267,2.28,38.9,No Fault,None,0
2022-06-15 01:26:00,Section_3,Clear,1192.4,12611.28,12559.05,726.384,96.038,99.35,49.592,0.395,3.7,55.3,24.7,7.95,0.498,8.31,61.3,Single Line to Ground (LG),Low,1
2022-06-15 01:30:00,Section_12,Rain,11198.3,10804.03,11216.59,102.971,95.158,110.171,50.029,0.952,27.3,43.8,12.9,128.81,2.886,0.6,22.2,No Fault,None,0
2022-06-15 01:36:00,Section_3,Wind,10876.48,10886.25,11022.12,100.367,98.404,103.769,49.924,0.912,33.0,30.0,42.6,422.39,0.658,2.73,31.2,No Fault,None,0
2022-06-15 01:41:00,Section_14,Wind,11214.83,10673.71,11291.48,96.919,103.465,91.032,50.012,0.973,20.0,84.7,10.2,390.27,1.832,2.12,53.4,No Fault,None,0
2022-06-15 01:46:00,Section_3,Wind,10606.4,4599.03,4248.41,88.085,630.466,587.839,49.689,0.595,14.7,92.3,28.2,157.6,4.295,14.53,53.7,Line to Line (LL),Medium,1
2022-06-15 01:46:00,Section_15,Clear,11332.07,10718.77,11130.45,97.197,100.282,95.931,50.064,0.85,35.7,31.1,56.3,324.98,0.954,2.95,77.7,No Fault,None,0
2022-06-15 01:49:00,Section_2,Clear,11630.71,4424.95,4487.86,114.752,574.519,604.222,49.486,0.55,30.1,80.2,36.0,71.88,2.805,14.64,36.9,Line to Line (LL),Medium,1
2022-06-15 02:01:00,Section_6,Clear,10766.48,4062.1,4496.1,83.4,635.519,493.833,49.349,0.58,44.1,24.8,57.3,175.56,3.47,9.87,79.0,Line to Line (LL),Medium,1
2022-06-15 02:03:00,Section_13,Rain,11177.66,11027.71,10967.66,96.874,104.961,104.486,50.139,0.909,12.1,56.8,70.3,391.02,2.12,0.93,82.3,No Fault,None,0
2022-06-15 02:08:00,Section_11,Wind,1053.91,13050.31,12931.74,736.631,125.281,91.31,49.279,0.423,3.2,31.7,74.3,3.13,3.177,8.24,77.8,Single Line to Ground (LG),Low,1
2022-06-15 02:10:00,Section_5,Fog,11071.04,10935.97,10989.15,107.844,102.399,102.337,50.154,0.85,16.3,89.4,37.6,121.81,3.501,0.74,20.8,No Fault,None,0
2022-06-15 02:45:00,Section_18,Rain,10837.7,11173.71,11155.8,93.747,87.527,99.518,50.008,0.941,35.6,89.7,31.7,284.16,3.115,0.94,56.6,No Fault,None,0
2022-06-15 02:59:00,Section_16,Clear,11701.29,3906.58,4440.42,105.742,597.662,563.905,50.04,0.455,-2.5,74.4,5.6,172.51,1.761,12.29,22.1,Line to Line (LL),Medium,1
2022-06-15 03:04:00,Section_18,Storm,10911.28,11323.13,10881.39,102.517,106.155,103.941,50.034,0.956,0.0,29.5,76.0,481.64,3.437,2.33,43.4,No Fault,None,0
2022-06-15 03:17:00,Section_4,Wind,12558.78,1221.35,1129.91,76.622,616.55,636.682,49.468,0.5,-1.7,62.8,26.3,3.39,3.211,12.73,94.7,Double Line to Ground (LLG),High,1
2022-06-15 03:18:00,Section_12,Rain,957.58,12814.18,12421.72,846.962,96.776,125.497,49.46,0.325,36.7,50.5,70.7,4.83,0.66,10.06,96.8,Single Line to Ground (LG),Low,1
2022-06-15 03:18:00,Section_5,Clear,917.09,12712.16,12576.62,800.348,81.238,93.243,49.601,0.503,21.0,53.4,72.5,9.74,1.181,12.4,85.5,Single Line to Ground (LG),Low,1
2022-06-15 03:39:00,Section_2,Snow,10708.01,4424.81,4204.06,111.136,582.13,589.049,49.925,0.627,27.2,81.2,4.0,104.54,4.025,6.14,39.4,Line to Line (LL),Medium,1
2022-06-15 03:59:00,Section_7,Rain,11187.72,10949.61,10992.11,90.426,100.802,102.614,50.062,0.947,1.6,37.8,54.4,498.22,2.427,2.05,31.2,No Fault,None,0
2022-06-15 04:07:00,Section_14,Clear,11261.59,10646.14,11043.18,100.068,95.685,99.557,50.04,0.886,26.5,69.6,59.4,473.81,0.701,2.31,37.5,No Fault,None,0
2022-06-15 04:14:00,Section_10,Storm,11268.14,10867.04,11040.17,96.062,96.37,113.96,49.951,0.951,17.7,38.1,19.9,164.37,0.717,1.72,59.2,No Fault,None,0
2022-06-15 04:18:00,Section_18,Rain,11196.55,10717.04,11092.21,92.881,97.776,95.731,50.066,0.952,0.2,32.4,68.3,120.66,0.776,1.41,94.5,No Fault,None,0
2022-06-15 04:23:00,Section_3,Rain,10947.92,11212.92,10886.85,106.071,106.354,100.625,50.064,0.858,-1.0,82.7,11.4,322.58,3.039,2.68,36.4,No Fault,None,0
2022-06-15 04:52:00,Section_8,Storm,15060.53,14044.04,14325.07,1.851,1.121,4.078,49.949,0.098,35.5,65.1,25.3,2999.84,4.443,21.86,105.3,Open Circuit,Low,1
2022-06-15 05:26:00,Section_11,Clear,10733.03,10779.03,11028.4,99.576,104.676,96.765,50.057,0.883,33.0,71.1,52.3,232.37,1.889,1.41,95.1,No Fault,None,0
2022-06-15 05:32:00,Section_15,Rain,1035.24,12800.94,12904.11,776.509,106.592,91.679,49.315,0.324,21.6,65.3,77.9,5.4,4.967,12.79,94.2,Single Line to Ground (LG),Low,1
2022-06-15 05:49:00,Section_10,Clear,11065.55,10891.33,11133.29,107.456,94.473,100.621,49.969,0.865,22.1,25.5,78.8,487.07,2.146,0.79,69.1,No Fault,None,0
2022-06-15 06:41:00,Section_11,Clear,10790.0,11062.34,11069.98,100.135,98.678,108.153,50.044,0.866,7.2,89.5,51.5,431.68,3.234,2.43,49.0,No Fault,None,0
2022-06-15 06:51:00,Section_17,Clear,10941.98,11074.89,11097.44,90.473,103.313,103.558,49.888,0.967,20.1,35.7,12.1,159.2,2.478,1.4,31.5,No Fault,None,0
2022-06-15 06:56:00,Section_5,Rain,1114.18,12239.99,12413.07,823.532,112.063,99.643,49.748,0.313,38.9,93.3,43.8,5.71,3.751,17.64,45.9,Single Line to Ground (LG),Low,1
2022-06-15 07:03:00,Section_16,Snow,11386.92,10956.83,10854.53,87.151,100.088,98.793,50.117,0.915,3.5,64.0,15.4,385.04,3.249,1.73,24.2,No Fault,None,0
2022-06-15 07:10:00,Section_12,Clear,11142.97,11062.61,11215.52,104.833,97.545,96.501,50.092,0.914,27.4,93.3,53.4,218.05,2.011,1.72,60.7,No Fault,None,0
2022-06-15 07:20:00,Section_14,Clear,1038.05,12618.05,12343.67,799.419,101.457,99.897,49.596,0.357,35.0,29.5,18.5,1.43,2.902,16.64,74.1,Single Line to Ground (LG),Low,1
2022-06-15 07:29:00,Section_9,Rain,11541.32,4241.88,4414.01,116.495,630.941,502.632,49.342,0.633,12.6,48.1,62.6,189.87,1.343,6.75,59.7,Line to Line (LL),Medium,1
2022-06-15 07:59:00,Section_19,Clear,11221.58,10903.53,11096.07,92.451,94.278,98.068,50.167,0.958,26.7,77.3,51.7,281.65,2.84,0.64,57.0,No Fault,None,0
2022-06-15 08:11:00,Section_11,Clear,10741.69,4686.25,3877.61,88.418,595.028,682.186,50.009,0.574,-4.1,33.7,69.5,113.2,3.96,12.16,61.6,Line to Line (LL),Medium,1
2022-06-15 08:19:00,Section_18,Snow,1118.13,12274.85,12797.84,752.298,105.353,106.71,50.09,0.416,31.5,33.9,77.8,1.09,1.535,15.04,33.5,Single Line to Ground (LG),Low,1
2022-06-15 08:21:00,Section_12,Rain,1058.36,12395.3,12372.1,760.379,95.608,95.412,49.114,0.345,9.5,88.5,52.5,4.71,1.217,16.87,79.7,Single Line to Ground (LG),Low,1
2022-06-15 08:32:00,Section_15,Clear,10689.19,10920.99,11053.68,100.288,90.749,99.37,49.911,0.858,27.4,30.1,30.2,296.69,4.741,2.83,51.9,No Fault,None,0
2022-06-15 08:33:00,Section_11,Wind,11084.64,11101.9,11029.06,92.85,97.373,110.088,49.992,0.966,33.4,74.6,36.2,315.69,4.445,0.81,21.8,No Fault,None,0
2022-06-15 08:51:00,Section_5,Clear,11104.32,11014.52,10757.55,89.038,97.477,106.31,49.965,0.912,20.7,32.4,45.5,354.13,1.288,1.83,58.1,No Fault,None,0
2022-06-15 09:17:00,Section_1,Storm,13938.65,14510.38,13260.17,3.861,0.924,3.798,50.856,0.112,-2.3,77.2,79.9,8929.46,0.838,25.3,106.7,Open Circuit,Low,1
2022-06-15 09:18:00,Section_19,Clear,10763.68,11226.85,11050.66,90.708,98.841,95.641,50.097,0.884,5.6,51.3,27.6,114.46,3.508,1.11,77.8,No Fault,None,0
2022-06-15 09:21:00,Section_4,Wind,13878.39,14196.68,14867.6,0.659,1.498,2.107,51.466,0.191,27.3,54.5,77.7,1158.17,3.63,34.26,47.8,Open Circuit,Low,1
2022-06-15 09:28:00,Section_7,Clear,10925.19,11392.8,11054.94,97.684,106.283,99.825,50.015,0.955,29.7,45.5,74.2,204.01,0.869,2.97,47.6,No Fault,None,0
2022-06-15 09:29:00,Section_7,Storm,10955.93,11005.36,10794.77,98.175,90.816,99.264,49.916,0.882,15.6,28.1,44.0,101.49,4.898,1.62,54.0,No Fault,None,0
2022-06-15 09:31:00,Section_20,Rain,10530.61,10905.68,10908.69,91.169,105.386,96.753,50.036,0.945,25.5,86.4,74.4,216.82,0.285,2.0,100.2,No Fault,None,0
2022-06-15 09:39:00,Section_7,Rain,11150.33,10939.65,10778.09,98.402,107.573,96.01,49.868,0.865,18.8,49.1,23.6,206.26,4.945,2.15,31.6,No Fault,None,0
2022-06-15 09:42:00,Section_3,Storm,12856.27,1130.35,1131.47,86.25,712.291,700.266,49.578,0.255,-2.1,80.4,43.4,4.17,1.183,16.16,59.4,Double Line to Ground (LLG),High,1
2022-06-15 09:58:00,Section_16,Rain,10988.89,4364.32,4456.32,97.716,622.107,593.335,49.978,0.599,-4.2,82.9,64.7,145.57,3.98,13.67,93.8,Line to Line (LL),Medium,1
2022-06-15 10:38:00,Section_9,Clear,1130.79,12642.5,12823.74,776.31,97.557,112.219,49.455,0.543,23.2,52.2,6.7,5.42,3.449,12.57,74.0,Single Line to Ground (LG),Low,1
2022-06-15 10:59:00,Section_2,Clear,1065.8,12533.08,12533.54,794.909,102.588,93.23,49.843,0.542,37.7,55.2,36.4,6.04,4.731,13.75,30.8,Single Line to Ground (LG),Low,1
2022-06-15 11:43:00,Section_2,Rain,1145.85,12789.38,12990.17,696.181,89.05,102.784,49.875,0.369,5.6,32.7,62.6,8.06,4.371,13.92,36.9,Single Line to Ground (LG),Low,1
2022-06-15 11:54:00,Section_1,Rain,14678.69,14113.71,14032.26,0.689,0.935,6.161,50.358,0.042,24.0,46.6,6.9,3291.55,2.235,30.72,20.1,Open Circuit,Low,1
2022-06-15 11:56:00,Section_11,Rain,10722.09,10835.54,10873.04,95.677,107.323,90.693,49.9,0.93,26.2,47.3,28.9,250.55,1.461,0.58,90.6,No Fault,None,0
2022-06-15 12:01:00,Section_3,Storm,11178.24,4346.17,4364.54,105.846,710.374,644.508,49.995,0.401,-2.5,80.0,72.6,110.71,2.028,14.67,39.6,Line to Line (LL),Medium,1
2022-06-15 12:26:00,Section_15,Clear,1041.47,12360.46,12906.99,852.928,112.093,106.57,49.434,0.445,24.6,57.6,41.7,9.25,3.257,18.13,43.2,Single Line to Ground (LG),Low,1
2022-06-15 12:36:00,Section_20,Clear,14222.01,14454.83,14540.47,1.675,0.747,1.546,50.171,0.093,28.6,93.1,77.6,5563.8,0.802,19.1,52.0,Open Circuit,Low,1
2022-06-15 12:53:00,Section_20,Storm,11101.43,4320.3,4236.97,105.578,602.759,570.358,49.702,0.438,32.4,69.4,63.1,180.84,1.362,11.8,105.5,Line to Line (LL),Medium,1
2022-06-15 13:07:00,Section_4,Storm,14823.58,14675.16,14230.49,2.382,1.18,2.562,50.961,0.005,37.6,75.7,16.5,9718.27,4.564,27.2,94.1,Open Circuit,Low,1
2022-06-15 13:21:00,Section_18,Clear,1054.47,12929.4,12658.2,773.826,117.359,101.527,49.831,0.431,3.0,73.1,41.0,5.83,0.133,9.52,69.7,Single Line to Ground (LG),Low,1
2022-06-15 13:33:00,Section_11,Clear,10890.96,11064.43,11156.43,98.926,100.485,93.807,50.001,0.975,10.2,82.5,46.6,290.68,3.494,1.6,43.2,No Fault,None,0
2022-06-15 13:43:00,Section_15,Rain,11097.46,11167.07,10867.59,103.448,96.349,100.884,49.996,0.895,26.4,20.3,39.4,343.86,4.529,2.7,70.1,No Fault,None,0
2022-06-15 13:55:00,Section_13,Clear,1164.16,12077.2,12842.71,839.239,99.371,103.478,49.417,0.557,5.9,43.0,33.9,2.83,2.936,15.84,84.0,Single Line to Ground (LG),Low,1
2022-06-15 14:02:00,Section_11,Wind,10991.95,4925.39,4680.49,91.423,646.314,561.417,49.896,0.581,11.8,49.7,19.8,133.81,2.934,13.93,43.3,Line to Line (LL),Medium,1
2022-06-15 14:07:00,Section_14,Wind,10916.81,10735.8,11165.14,99.198,100.597,91.019,49.922,0.972,23.9,47.4,1.7,247.38,1.549,2.97,83.3,No Fault,None,0
2022-06-15 14:19:00,Section_1,Clear,11104.63,11036.86,11098.8,96.716,103.754,99.601,50.191,0.935,3.1,59.8,39.3,220.97,3.153,0.91,24.6,No Fault,None,0
2022-06-15 14:21:00,Section_7,Rain,11243.23,10756.26,11004.98,103.415,96.606,104.925,50.012,0.939,23.0,55.1,22.2,412.25,4.327,2.55,71.0,No Fault,None,0
2022-06-15 14:26:00,Section_18,Fog,14259.05,1115.42,1180.74,87.529,615.821,619.526,48.713,0.327,20.6,63.7,76.7,1.13,4.976,19.55,68.1,Double Line to Ground (LLG),High,1
2022-06-15 14:28:00,Section_20,Clear,11192.99,10943.88,10586.36,98.982,97.361,100.3,49.755,0.923,10.8,81.3,26.6,467.74,3.762,0.75,55.5,No Fault,None,0
2022-06-15 14:35:00,Section_12,Rain,1066.19,12973.35,12329.76,807.367,111.662,110.625,49.672,0.362,21.4,81.3,50.5,2.31,1.464,9.94,109.1,Single Line to Ground (LG),Low,1
2022-06-15 14:58:00,Section_3,Clear,10993.12,10448.53,10976.69,90.719,107.592,103.062,50.066,0.973,9.2,21.1,69.9,391.3,3.729,1.32,79.2,No Fault,None,0
2022-06-15 15:32:00,Section_17,Clear,10900.31,10926.95,10675.31,95.897,107.778,110.595,49.923,0.905,23.2,34.6,39.9,232.02,3.882,0.81,77.3,No Fault,None,0
2022-06-15 15:33:00,Section_11,Rain,492.42,553.98,587.11,1082.789,988.488,1108.059,46.499,0.306,39.4,47.8,53.6,1.87,4.538,35.21,93.5,Three Phase Fault (LLL),Critical,1
2022-06-15 15:36:00,Section_6,Clear,11332.97,10897.39,11043.88,94.958,95.109,94.872,50.062,0.975,1.5,68.2,79.1,444.54,4.189,1.5,82.1,No Fault,None,0
2022-06-15 16:04:00,Section_17,Fog,10538.8,10979.45,10804.2,102.005,91.017,101.488,50.076,0.899,41.0,51.7,47.9,276.18,0.246,1.77,91.4,No Fault,None,0
2022-06-15 16:36:00,Section_17,Rain,10925.61,10774.93,11201.98,101.621,86.832,106.633,50.048,0.908,43.1,79.0,9.7,474.87,4.128,1.06,25.1,No Fault,None,0
2022-06-15 16:47:00,Section_10,Clear,11195.98,10929.52,10926.91,88.695,102.479,96.038,49.939,0.952,-1.6,58.5,38.9,284.28,4.285,2.21,22.8,No Fault,None,0
2022-06-15 16:49:00,Section_10,Clear,901.87,12602.17,12597.72,738.354,99.297,92.557,49.319,0.449,34.7,29.6,30.7,5.75,1.9,12.2,75.2,Single Line to Ground (LG),Low,1
2022-06-15 16:58:00,Section_15,Fog,10975.02,11190.68,11124.01,103.475,103.095,89.854,49.749,0.922,28.2,61.0,75.7,196.42,4.035,0.7,52.5,No Fault,None,0
2022-06-15 17:05:00,Section_8,Clear,1003.28,13128.22,12446.6,883.565,92.007,88.356,49.981,0.337,0.9,23.9,16.0,2.16,3.981,17.64,21.9,Single Line to Ground (LG),Low,1
2022-06-15 17:12:00,Section_2,Rain,11070.5,11068.59,11058.86,104.759,96.583,99.078,49.95,0.922,10.3,91.5,69.2,331.0,4.833,0.85,105.9,No Fault,None,0
2022-06-15 17:13:00,Section_14,Clear,12570.46,1012.71,1228.33,65.234,607.439,696.809,49.624,0.265,7.5,58.5,47.5,4.56,1.959,18.56,69.3,Double Line to Ground (LLG),High,1
2022-06-15 17:14:00,Section_12,Clear,11271.63,4375.21,4209.38,116.38,587.512,555.689,50.178,0.436,16.7,83.8,6.3,97.73,1.745,14.07,76.4,Line to Line (LL),Medium,1
2022-06-15 17:21:00,Section_15,Clear,14121.92,15154.66,15258.24,2.886,0.565,0.37,49.718,0.197,8.0,88.1,32.7,5893.31,4.904,21.16,46.9,Open Circuit,Low,1
2022-06-15 17:31:00,Section_15,Rain,601.73,544.19,497.55,970.556,1071.908,1002.974,48.833,0.309,11.7,48.5,46.1,0.23,2.878,23.48,95.3,Three Phase Fault (LLL),Critical,1
2022-06-15 18:23:00,Section_1,Storm,11085.51,11458.28,10709.48,104.799,97.53,106.816,50.093,0.936,11.3,53.7,25.5,289.85,3.936,2.12,101.7,No Fault,None,0
2022-06-15 18:24:00,Section_5,Rain,11211.23,11638.57,11070.0,105.974,104.065,103.308,50.023,0.891,16.7,76.2,3.4,313.3,4.608,2.05,20.7,No Fault,None,0
2022-06-15 18:40:00,Section_12,Storm,11330.02,4419.01,4717.7,94.79,586.301,623.242,49.765,0.547,27.5,29.3,23.5,52.73,3.062,7.03,100.9,Line to Line (LL),Medium,1
2022-06-15 18:43:00,Section_18,Clear,11069.98,11012.12,11152.14,108.036,111.182,105.418,50.097,0.972,18.3,29.3,55.6,151.16,4.876,0.79,22.2,No Fault,None,0
2022-06-15 18:48:00,Section_2,Rain,11125.08,10670.71,10937.74,94.124,98.866,95.483,50.032,0.879,25.9,82.1,43.7,292.57,4.95,2.44,97.4,No Fault,None,0
2022-06-15 18:48:00,Section_20,Clear,10913.2,11104.36,10922.02,95.148,108.268,93.769,49.928,0.87,-0.4,31.6,7.9,211.19,0.266,1.34,37.3,No Fault,None,0
2022-06-15 18:53:00,Section_4,Snow,10685.0,11031.15,11055.58,90.52,97.671,95.756,50.193,0.864,35.6,76.2,20.2,391.59,3.916,1.77,25.4,No Fault,None,0
2022-06-15 19:02:00,Section_1,Rain,1021.34,12851.4,12286.44,783.012,84.253,106.399,49.57,0.386,2.0,51.4,41.2,1.2,4.582,15.25,35.9,Single Line to Ground (LG),Low,1
2022-06-15 19:37:00,Section_11,Clear,10957.82,11297.29,10858.42,103.578,96.162,103.538,49.973,0.854,31.7,67.1,3.7,231.45,0.34,1.26,41.0,No Fault,None,0
2022-06-15 19:41:00,Section_18,Rain,11007.48,11071.7,11065.51,95.842,92.231,96.781,50.06,0.955,14.8,47.0,34.4,131.42,0.448,2.39,35.9,No Fault,None,0
2022-06-15 19:57:00,Section_7,Clear,1167.78,12830.26,13389.48,761.581,98.8,104.085,49.406,0.518,38.7,62.2,20.7,7.19,0.967,9.79,32.6,Single Line to Ground (LG),Low,1
2022-06-15 20:01:00,Section_16,Fog,11053.77,11264.68,11282.04,102.112,101.022,100.988,49.922,0.943,17.0,77.1,49.2,132.52,3.459,1.72,45.3,No Fault,None,0
2022-06-15 20:04:00,Section_10,Clear,13462.42,14248.31,14048.48,1.859,2.732,0.045,49.997,0.192,11.0,31.6,32.5,8746.12,1.325,31.36,70.2,Open Circuit,Low,1
2022-06-15 20:18:00,Section_1,Clear,11172.97,10839.66,11087.31,98.442,97.478,108.372,49.88,0.974,13.8,22.7,59.2,442.38,4.998,1.56,66.3,No Fault,None,0
2022-06-15 20:26:00,Section_17,Rain,984.93,12876.85,12514.4,676.044,87.141,87.86,50.309,0.403,41.8,59.3,36.7,2.68,1.486,10.06,99.4,Single Line to Ground (LG),Low,1
2022-06-15 20:46:00,Section_17,Rain,11238.14,10891.9,10896.53,100.278,99.121,105.695,49.778,0.88,44.9,20.2,50.0,368.26,0.878,2.26,84.6,No Fault,None,0
2022-06-15 21:11:00,Section_6,Rain,11015.51,10882.03,10875.57,106.235,107.941,87.12,49.95,0.898,14.6,42.0,3.8,393.67,3.355,1.8,49.9,No Fault,None,0
2022-06-15 21:31:00,Section_13,Storm,11226.1,11137.24,11167.0,103.037,100.699,103.494,50.058,0.95,27.7,58.7,71.8,276.78,0.226,0.86,22.3,No Fault,None,0
2022-06-15 21:31:00,Section_2,Fog,10837.23,10749.43,10665.39,96.796,91.666,100.805,49.813,0.872,-0.4,62.6,75.0,372.62,0.577,2.96,27.7,No Fault,None,0
2022-06-15 21:36:00,Section_13,Rain,13087.73,1034.61,1346.22,73.342,720.078,659.436,49.177,0.31,35.6,58.4,65.0,4.0,0.838,15.57,72.1,Double Line to Ground (LLG),High,1
2022-06-15 21:44:00,Section_6,Fog,10462.37,4279.85,4417.6,118.0,585.97,534.492,49.682,0.577,30.3,67.4,20.1,68.84,2.151,13.54,95.9,Line to Line (LL),Medium,1
2022-06-15 21:49:00,Section_19,Clear,11006.84,11085.49,11157.42,92.571,102.824,100.413,50.085,0.967,9.9,60.8,39.3,478.91,0.197,2.92,54.4,No Fault,None,0
2022-06-15 21:52:00,Section_2,Storm,11111.49,10732.63,11356.05,104.207,95.908,94.566,49.986,0.919,19.8,78.9,52.9,205.03,4.202,2.23,97.6,No Fault,None,0
2022-06-15 21:59:00,Section_15,Clear,11506.03,10720.68,11112.05,103.733,97.1,93.129,50.153,0.895,14.3,23.4,66.1,193.34,4.801,1.51,31.3,No Fault,None,0
2022-06-15 22:00:00,Section_15,Fog,11004.53,11049.7,11176.92,95.909,101.314,104.489,50.011,0.868,29.1,76.2,33.2,267.86,1.302,0.74,37.3,No Fault,None,0
2022-06-15 22:06:00,Section_7,Fog,11114.99,10630.65,10811.1,99.678,102.768,107.395,50.041,0.948,-1.1,69.2,56.3,295.3,0.713,1.68,100.4,No Fault,None,0
2022-06-15 22:18:00,Section_2,Clear,13463.58,14119.2,14069.63,2.633,0.852,1.634,50.133,0.037,22.6,59.2,33.0,3042.52,0.281,16.32,100.4,Open Circuit,Low,1
2022-06-15 22:24:00,Section_3,Clear,10798.21,10858.69,10568.67,93.853,95.647,97.365,49.954,0.913,40.5,46.4,36.6,408.52,1.319,0.71,74.4,No Fault,None,0
2022-06-15 22:27:00,Section_19,Rain,11136.21,4250.39,4155.71,95.997,618.164,573.783,49.897,0.542,9.8,86.2,19.2,186.74,2.103,6.0,24.5,Line to Line (LL),Medium,1
2022-06-15 22:43:00,Section_9,Fog,1113.66,12167.31,13164.35,828.825,86.714,108.309,49.811,0.501,4.3,69.4,57.4,1.05,1.682,10.7,31.9,Single Line to Ground (LG),Low,1
2022-06-15 22:48:00,Section_18,Storm,13082.76,1151.69,985.16,96.362,742.595,602.418,50.002,0.309,8.6,76.0,4.3,4.65,4.112,21.77,49.7,Double Line to Ground (LLG),High,1
2022-06-15 22:50:00,Section_18,Clear,11265.71,10877.88,10733.04,97.569,98.012,103.126,50.054,0.862,-4.3,54.8,61.2,239.84,0.737,1.68,76.9,No Fault,None,0
2022-06-15 22:50:00,Section_18,Fog,11119.8,4297.82,4239.34,108.631,593.673,561.91,49.627,0.4,5.3,46.1,12.8,84.1,3.549,7.11,51.5,Line to Line (LL),Medium,1
2022-06-15 22:51:00,Section_19,Wind,12417.62,1050.94,937.54,74.946,668.751,708.363,50.216,0.471,20.7,51.1,20.3,1.28,2.189,16.73,83.6,Double Line to Ground (LLG),High,1
2022-06-15 22:54:00,Section_5,Clear,11129.11,10972.43,10813.87,97.787,99.533,99.62,49.952,0.964,3.7,73.0,1.3,377.81,3.043,0.83,30.9,No Fault,None,0
2022-06-15 23:09:00,Section_17,Snow,11079.48,10658.81,11103.66,98.243,101.975,95.594,49.827,0.953,4.2,73.8,26.5,458.18,3.62,0.81,36.2,No Fault,None,0
2022-06-15 23:18:00,Section_2,Rain,13885.04,14491.33,14299.24,0.541,0.888,1.791,51.143,0.138,37.3,85.6,68.7,7684.98,0.899,26.43,97.3,Open Circuit,Low,1
2022-06-15 23:22:00,Section_5,Clear,11357.57,4221.95,4549.77,109.906,583.333,617.244,49.823,0.403,39.6,73.5,17.1,73.19,1.337,7.02,30.6,Line to Line (LL),Medium,1
2022-06-15 23:36:00,Section_12,Rain,11182.22,10842.3,11176.08,99.547,101.222,98.652,49.978,0.936,40.8,79.6,75.9,211.07,0.259,1.86,43.4,No Fault,None,0
2022-06-15 23:45:00,Section_15,Wind,1042.4,13002.31,12602.98,717.386,66.277,106.874,49.257,0.304,37.1,34.8,1.1,0.44,3.683,11.4,41.8,Single Line to Ground (LG),Low,1
2022-06-15 23:45:00,Section_14,Clear,10889.9,11285.62,11052.82,97.905,95.458,108.832,49.864,0.948,7.5,49.7,11.6,200.82,2.972,1.59,104.7,No Fault,None,0
2022-06-15 23:46:00,Section_17,Clear,10837.88,10848.58,11043.92,104.842,109.264,92.95,49.99,0.892,9.0,59.9,60.6,382.53,2.5,2.81,95.7,No Fault,None,0
2022-06-15 23:46:00,Section_19,Clear,11077.28,11424.86,10817.55,97.786,92.694,88.717,49.986,0.979,12.0,75.2,45.3,150.59,0.877,0.82,62.0,No Fault,None,0
2022-06-15 23:50:00,Section_5,Clear,11101.34,10907.78,10881.32,101.55,96.21,107.267,49.96,0.919,25.6,45.1,43.6,348.18,1.579,2.74,41.4,No Fault,None,0
2022-06-15 23:58:00,Section_2,Clear,1015.73,12504.4,12945.91,738.358,96.97,108.124,49.219,0.343,10.4,89.4,66.7,0.92,3.959,14.45,29.0,Single Line to Ground (LG),Low,1
2022-06-16 00:07:00,Section_7,Storm,11037.26,4450.76,4405.48,86.936,600.366,677.442,50.125,0.408,3.5,93.0,4.6,168.07,3.909,13.26,76.4,Line to Line (LL),Medium,1
2022-06-16 00:10:00,Section_9,Snow,13631.8,1140.56,1316.12,86.196,635.426,754.854,49.309,0.52,-3.7,93.6,11.3,1.05,1.386,13.58,20.8,Double Line to Ground (LLG),High,1
2022-06-16 00:12:00,Section_5,Fog,11154.7,10873.48,11120.7,100.904,96.58,97.166,49.974,0.945,32.1,55.7,21.3,478.19,3.223,0.62,76.6,No Fault,None,0
2022-06-16 00:19:00,Section_16,Fog,10985.09,4532.48,4573.96,87.817,622.485,625.155,49.896,0.488,6.8,38.0,68.6,91.63,4.683,11.69,84.5,Line to Line (LL),Medium,1
2022-06-16 00:33:00,Section_13,Wind,11291.66,11168.98,11230.36,100.246,107.005,98.982,50.213,0.904,30.7,71.1,32.1,149.69,1.801,2.54,21.8,No Fault,None,0
2022-06-16 00:34:00,Section_4,Fog,10800.4,10791.07,11132.22,99.968,102.727,114.029,50.076,0.881,41.5,37.1,60.3,175.22,4.185,1.78,43.1,No Fault,None,0
2022-06-16 01:32:00,Section_2,Snow,13281.42,1119.42,1191.79,83.69,641.206,699.672,49.366,0.476,38.7,89.5,53.6,1.25,0.865,15.69,85.8,Double Line to Ground (LLG),High,1
